상호,주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
모두랑군자즉석떡볶이,서울특별시 광진구 천호대로111길 42 (중곡동) 1층,음식,기타 간이,김밥/만두/분식,127.082959430476,37.5581415978212,서울특별시 광진구 천호대로111 길 42
늘행복한키친,서울특별시 광진구 능동로13길 69 (화양동) 2층,음식,한식,백반/한정식,127.069046360273,37.5447151940321,서울특별시 광진구 능동로13 길 69
이선장회,서울특별시 광진구 뚝섬로 472 (자양동) 1층,음식,일식,일식 회/초밥,127.062799110567,37.536628398502,서울특별시 광진구 뚝섬로 472
써브웨이 광장점,서울특별시 광진구 아차산로 480 (구의동) 1층,음식,기타 간이,토스트/샌드위치/샐러드,127.095227420104,37.5404494800009,서울특별시 광진구 아차산로 480
마가렛,서울특별시 광진구 용마산로 160 (중곡동) 지층,음식,한식,백반/한정식,127.086372278441,37.5678453273072,서울특별시 광진구 용마산로 160
케이엠지엠 건대점,서울특별시 광진구 능동로11길 7 (화양동),음식,비알코올 ,카페,127.070937729303,37.5418557366137,서울특별시 광진구 능동로11 길 7
쇼와시대,서울특별시 광진구 능동로 129 (화양동) 1층,음식,비알코올 ,카페,127.07155300615,37.5424282383698,서울특별시 광진구 능동로 129
꾸노네,서울특별시 광진구 용마산로16길 17 (중곡동) 1층,음식,한식,백반/한정식,127.088307961836,37.5622737862088,서울특별시 광진구 용마산로16 길 17
이가네맛집,서울특별시 광진구 동일로24길 24 (화양동) 1층,음식,한식,백반/한정식,127.066423277446,37.5436222338641,서울특별시 광진구 동일로24 길 24
화랑고기 건대점,서울특별시 광진구 동일로22길 91 (화양동) 2층,음식,한식,돼지고기 구이/찜,127.069306039372,37.5411220463313,서울특별시 광진구 동일로22 길 91
투썸플레이스 구의역점,서울특별시 광진구 자양로 116 (구의동) 1층,음식,비알코올 ,카페,127.083735658859,37.5381893341564,서울특별시 광진구 자양로 116
심월,서울특별시 광진구 긴고랑로 45 (중곡동) 2층,음식,한식,백반/한정식,127.081328799736,37.5628143785149,서울특별시 광진구 긴고랑로 45
한마음정육식당구의 강변점,서울특별시 광진구 구의강변로 49 (구의동) 1층,음식,한식,돼지고기 구이/찜,127.091613213646,37.5352226538819,서울특별시 광진구 구의강변로 49
술잎,서울특별시 광진구 아차산로55길 24 (구의동) 1층,음식,한식,백반/한정식,127.086595984068,37.538391703764,서울특별시 광진구 아차산로55 길 24
해랑,서울특별시 광진구 아차산로 431 (구의동) 1층,음식,한식,횟집,127.090168585722,37.5386445468198,서울특별시 광진구 아차산로 431
수작,서울특별시 광진구 긴고랑로 18-1 (중곡동) 1층,음식,주점,요리 주점,127.078457682131,37.5634137263937,서울특별시 광진구 긴고랑로 18 1
한끼버거,서울특별시 광진구 아차산로 591 (광장동) 1층,음식,기타 간이,버거,127.104890858731,37.546145699648,서울특별시 광진구 아차산로 591
포차천국 건대점,서울특별시 광진구 아차산로33길 50 (화양동),음식,한식,백반/한정식,127.07095275664,37.5424685698871,서울특별시 광진구 아차산로33 길 50
유부야,서울특별시 광진구 자양로 55 (자양동),음식,일식,일식 회/초밥,127.084473809239,37.5324193066325,서울특별시 광진구 자양로 55
라사천마라탕 광진점,서울특별시 광진구 광나루로 380 (화양동) 2층,음식,중식,마라탕/훠궈,127.071862172364,37.547611713021,서울특별시 광진구 광나루로 380
영스톤,서울특별시 광진구 능동로 141 (화양동) 1층,음식,비알코올 ,카페,127.071970799993,37.5434136687038,서울특별시 광진구 능동로 141
브롱스 구의점,서울특별시 광진구 자양로18길 16 (구의동) 2층,음식,주점,생맥주 전문,127.084400261711,37.5375096886944,서울특별시 광진구 자양로18 길 16
나능이능이백숙아차산 직영점,서울특별시 광진구 천호대로 646 (능동) 1층,음식,한식,닭/오리고기 구이/찜,127.088569013351,37.552922898879,서울특별시 광진구 천호대로 646
두찜 건대점,서울특별시 광진구 동일로20길 89 (자양동) 2층,음식,한식,백반/한정식,127.068436495182,37.5400699699133,서울특별시 광진구 동일로20 길 89
광진의밤,서울특별시 광진구 용마산로 57 (중곡동) 1층,음식,주점,생맥주 전문,127.087490541344,37.5587623871776,서울특별시 광진구 용마산로 57
흥부가기가막혀,서울특별시 광진구 능동로19길 10 (화양동),음식,주점,생맥주 전문,127.073226638108,37.5470908103098,서울특별시 광진구 능동로19 길 10
지금육회연어,서울특별시 광진구 자양로13길 22 (자양동) 1층,음식,한식,소고기 구이/찜,127.082719296056,37.5352530210403,서울특별시 광진구 자양로13 길 22
굿띵커피,서울특별시 광진구 영화사로 51 (중곡동) 1층,음식,비알코올 ,카페,127.092382882172,37.5557365253578,서울특별시 광진구 영화사로 51
휘이,서울특별시 광진구 동일로 124 (화양동) 1층,음식,비알코올 ,카페,127.064999940646,37.5434217514716,서울특별시 광진구 동일로 124
행복한뜨락,서울특별시 광진구 동일로 56 (자양동) 1층,음식,한식,백반/한정식,127.061913146354,37.5378017415556,서울특별시 광진구 동일로 56
디플리,서울특별시 광진구 자양로 312 (구의동) 1층,음식,비알코올 ,카페,127.093388233927,37.5530951589161,서울특별시 광진구 자양로 312
바오밥커피로스터스군자점,서울특별시 광진구 능동로 266 (능동) 1층,음식,비알코올 ,카페,127.077865119892,37.5536327120794,서울특별시 광진구 능동로 266
뉴베이크,서울특별시 광진구 뚝섬로 601 (자양동) 1층,음식,비알코올 ,카페,127.076750054227,37.5330079343055,서울특별시 광진구 뚝섬로 601
굽이마다만나는사람들국수냉면,서울특별시 광진구 긴고랑로11길 4 (중곡동) 1층,음식,기타 간이,김밥/만두/분식,127.08151268914,37.5635096170586,서울특별시 광진구 긴고랑로11 길 4
두끼강변테크노마트점,서울특별시 광진구 광나루로56길 85 (구의동) 9층,음식,기타 간이,김밥/만두/분식,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56 길 85
힐라이브카페,서울특별시 광진구 아차산로51길 31 (구의동) 1층,음식,주점,요리 주점,127.08483149593,37.5383329897641,서울특별시 광진구 아차산로51 길 31
부성생고기,서울특별시 광진구 긴고랑로15길 3 (중곡동) 1층,음식,한식,돼지고기 구이/찜,127.082976540651,37.5622865589708,서울특별시 광진구 긴고랑로15 길 3
올리카,서울특별시 광진구 천호대로109길 53 (중곡동) 1층,음식,한식,백반/한정식,127.081837397646,37.5591871057628,서울특별시 광진구 천호대로109 길 53
장터참숯무한리필 구의점,서울특별시 광진구 아차산로 395 (구의동) 1층,음식,한식,백반/한정식,127.086368605967,37.5375519653419,서울특별시 광진구 아차산로 395
한우특가 중곡점,서울특별시 광진구 능동로 405 (중곡동) 1층,음식,한식,소고기 구이/찜,127.083709084733,37.565319771645,서울특별시 광진구 능동로 405
공차강변테크노마트,서울특별시 광진구 광나루로56길 85 (구의동) 9층,음식,비알코올 ,카페,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56 길 85
정직유부 건대점,서울특별시 광진구 능동로 135-1 (화양동) 1층,음식,일식,기타 일식 음식점,127.071648472516,37.5429425883021,서울특별시 광진구 능동로 135 1
오봉집 구의점,서울특별시 광진구 자양로 116 (구의동) 1층,음식,한식,백반/한정식,127.083735658859,37.5381893341564,서울특별시 광진구 자양로 116
양스커피,서울특별시 광진구 동일로10길 30 (자양동) 1층,음식,비알코올 ,카페,127.062799486963,37.5375024216895,서울특별시 광진구 동일로10 길 30
세미,서울특별시 광진구 아차산로51길 101 (구의동) 1층,음식,비알코올 ,카페,127.085279049863,37.5415261843428,서울특별시 광진구 아차산로51 길 101
안흥칼국수,서울특별시 광진구 아차산로40길 69-9 (자양동) 1층,음식,한식,국수/칼국수,127.07806441966,37.5346941616334,서울특별시 광진구 아차산로40 길 69 9
수내닭꼬치,서울특별시 광진구 천호대로112길 10 (능동) 1층,음식,한식,닭/오리고기 구이/찜,127.081303014996,37.5556958856014,서울특별시 광진구 천호대로112 길 10
백설이떡방,서울특별시 광진구 자양로45길 42 (중곡동) 1층,음식,기타 간이,떡/한과,127.090911651138,37.5529319484938,서울특별시 광진구 자양로45 길 42
호시타코야끼 중곡점,서울특별시 광진구 용마산로 109 (중곡동) 1층,음식,서양식,기타 서양식 음식점,127.08666497585,37.5633423468289,서울특별시 광진구 용마산로 109
박리다매,서울특별시 광진구 자양로15길 59 (자양동) 1층,음식,기타 간이,김밥/만두/분식,127.080401503017,37.5351088473288,서울특별시 광진구 자양로15 길 59
명동꼬마김밥,서울특별시 광진구 긴고랑로 126 (중곡동) 1층,음식,기타 간이,김밥/만두/분식,127.088951478369,37.558692574883,서울특별시 광진구 긴고랑로 126
야경,서울특별시 광진구 아차산로49길 27 (구의동) 1층,음식,일식,일식 회/초밥,127.084234810984,37.5380850797244,서울특별시 광진구 아차산로49 길 27
청미계,서울특별시 광진구 천호대로129길 41 (중곡동) 1층,음식,한식,백반/한정식,127.091561122182,37.5535046095117,서울특별시 광진구 천호대로129 길 41
달콤왕가탕후루 구의점,서울특별시 광진구 자양로 115 (자양동) 1층,음식,기타 간이,그 외 기타 간이 음식점,127.083034943736,37.538120821435,서울특별시 광진구 자양로 115
에스에이치푸드,서울특별시 광진구 자양로13길 33 (자양동) 1층,음식,한식,돼지고기 구이/찜,127.082431979669,37.5346921358659,서울특별시 광진구 자양로13 길 33
은둔고수,서울특별시 광진구 천호대로129길 48 (구의동),음식,한식,백반/한정식,127.091945669823,37.553525588592,서울특별시 광진구 천호대로129 길 48
썬7080,서울특별시 광진구 천호대로 546 (군자동) 1층,음식,주점,요리 주점,127.07864808475,37.5571439091358,서울특별시 광진구 천호대로 546
평정원,서울특별시 광진구 아차산로33길 41 (화양동) 2층,음식,한식,백반/한정식,127.070560984638,37.5421230873262,서울특별시 광진구 아차산로33 길 41
콘서트7080,서울특별시 광진구 자양로18길 14 (구의동) 1층,음식,주점,요리 주점,127.084264821679,37.5374816068961,서울특별시 광진구 자양로18 길 14
공차중곡역점,서울특별시 광진구 능동로 413-1 (중곡동) 1층,음식,비알코올 ,카페,127.0841076127,37.5660527136487,서울특별시 광진구 능동로 413 1
케밥씨,서울특별시 광진구 군자로 100-1 (군자동) 1층,음식,서양식,기타 서양식 음식점,127.071455614213,37.5521047581903,서울특별시 광진구 군자로 100 1
비비큐군자 중앙점,서울특별시 광진구 동일로60길 37 (군자동) 1층,음식,기타 간이,치킨,127.07545749974,37.5579659546092,서울특별시 광진구 동일로60 길 37
얼라이브도우,서울특별시 광진구 아차산로39길 8 (자양동) 1층,음식,서양식,경양식,127.07722382932,37.5386342073692,서울특별시 광진구 아차산로39 길 8
외양간,서울특별시 광진구 아차산로25길 18 (화양동),음식,한식,백반/한정식,127.06691703854,37.5421394021727,서울특별시 광진구 아차산로25 길 18
한국맥도날드어린이대공원점,서울특별시 광진구 광나루로 392 (화양동) 1층,음식,기타 간이,피자,127.073110915972,37.5472971436882,서울특별시 광진구 광나루로 392
한국맥도날드 구의역점,서울특별시 광진구 아차산로 376 (자양동),음식,기타 간이,피자,127.084470051134,37.536428965941,서울특별시 광진구 아차산로 376
비케이알버거킹 아차산역점,서울특별시 광진구 천호대로 661 (구의동) 1층,음식,기타 간이,버거,127.090096714752,37.5520065988974,서울특별시 광진구 천호대로 661
맥도날드어린이대공원점,서울특별시 광진구 광나루로 392 (화양동) 1층,음식,기타 간이,피자,127.073110915972,37.5472971436882,서울특별시 광진구 광나루로 392
맥도날드 구의역점,서울특별시 광진구 아차산로 376 (자양동),음식,서양식,경양식,127.084470051134,37.536428965941,서울특별시 광진구 아차산로 376
레이지눅,서울특별시 광진구 능동로 400 (중곡동) 1층,음식,비알코올 ,카페,127.084436881818,37.5650460928601,서울특별시 광진구 능동로 400
심당 구의점,서울특별시 광진구 아차산로51길 69 (구의동) 1층,음식,일식,일식 회/초밥,127.084819795643,37.5402160996047,서울특별시 광진구 아차산로51 길 69
금잔화,서울특별시 광진구 면목로 88 (중곡동) 1층,음식,주점,요리 주점,127.079023799159,37.561561982957,서울특별시 광진구 면목로 88
온동,서울특별시 광진구 구의강변로 87 (구의동) 1층,음식,일식,일식 회/초밥,127.093621662353,37.538490890446,서울특별시 광진구 구의강변로 87
낑깡,서울특별시 광진구 아차산로 309 (자양동) 1층,음식,한식,백반/한정식,127.077386892824,37.5382570394293,서울특별시 광진구 아차산로 309
죽이야기자양1 점,서울특별시 광진구 자양로15길 67 (자양동) 1층,음식,한식,백반/한정식,127.079950277758,37.5349972063271,서울특별시 광진구 자양로15 길 67
메가엠지씨커피건대동문회관점,서울특별시 광진구 아차산로 290 (자양동) 1층,음식,비알코올 ,카페,127.075099846247,37.5383652961406,서울특별시 광진구 아차산로 290
요거트아이스크림의정석 건대점,서울특별시 광진구 능동로13길 84 (화양동) 1층,음식,기타 간이,아이스크림/빙수,127.068755633703,37.5453436372528,서울특별시 광진구 능동로13 길 84
아노밀,서울특별시 광진구 아차산로65길 38 (구의동) 1층,음식,비알코올 ,카페,127.093139808757,37.541839109263,서울특별시 광진구 아차산로65 길 38
오뎅스마일,서울특별시 광진구 긴고랑로13길 5 (중곡동) 1층,음식,한식,백반/한정식,127.081645594001,37.562825853643,서울특별시 광진구 긴고랑로13 길 5
가온,서울특별시 광진구 동일로22길 40 (화양동),음식,주점,요리 주점,127.066343014392,37.5418915810805,서울특별시 광진구 동일로22 길 40
경복궁개성손만두,서울특별시 광진구 뚝섬로 742 (구의동) 1층,음식,기타 간이,김밥/만두/분식,127.091410383019,37.5342209235652,서울특별시 광진구 뚝섬로 742
온달오리농원,서울특별시 광진구 아차산로 431 (구의동) 1층,음식,한식,닭/오리고기 구이/찜,127.090168585722,37.5386445468198,서울특별시 광진구 아차산로 431
생활맥주 자양점,서울특별시 광진구 자양로 55 (자양동),음식,주점,생맥주 전문,127.084638886131,37.5327990288932,서울특별시 광진구 자양로 55
리버,서울특별시 광진구 아차산로76가길 11 (광장동) 지층,음식,주점,요리 주점,127.10731339598,37.5470290499514,서울특별시 광진구 아차산로76 가길 11
노룬산왕뼈감자탕,서울특별시 광진구 뚝섬로23길 27 (자양동) 1층,음식,한식,국/탕/찌개류,127.064634404688,37.5373547807448,서울특별시 광진구 뚝섬로23 길 27
타래퀸 세종대점,서울특별시 광진구 군자로 81 (군자동) 1층,음식,비알코올 ,카페,127.070831385138,37.5504238942131,서울특별시 광진구 군자로 81
장안회관 2 호점,서울특별시 광진구 능동로35길 42 (군자동) 1층,음식,한식,백반/한정식,127.076867511606,37.557436357757,서울특별시 광진구 능동로35 길 42
두레통닭 광장점,서울특별시 광진구 아차산로 537-17 (광장동),음식,기타 간이,치킨,127.099644411941,37.5429521266911,서울특별시 광진구 아차산로 537 17
젤라쿠키,서울특별시 광진구 구의로 73 (구의동) 1층,음식,비알코올 ,카페,127.090380956909,37.5444489635584,서울특별시 광진구 구의로 73
드로우드림,서울특별시 광진구 광나루로 361 (군자동) 1층,음식,기타 간이,피자,127.069724520217,37.5484238574589,서울특별시 광진구 광나루로 361
김창훈주막,서울특별시 광진구 아차산로31길 37 (화양동) 1층,음식,한식,백반/한정식,127.069909657545,37.5426315582528,서울특별시 광진구 아차산로31 길 37
육미제당 구의역점,서울특별시 광진구 아차산로 361 (자양동) 1층,음식,한식,백반/한정식,127.082868260138,37.5369481580944,서울특별시 광진구 아차산로 361
솔방울,서울특별시 광진구 동일로22길 65 (화양동) 2층,음식,일식,일식 회/초밥,127.067897070816,37.5415884903332,서울특별시 광진구 동일로22 길 65
멜티도나메리고라운드,서울특별시 광진구 동일로20길 36 (자양동) 2층,음식,비알코올 ,카페,127.065541054201,37.5408670495349,서울특별시 광진구 동일로20 길 36
씨앤코컴퍼니블루포트장신대도서관점,서울특별시 광진구 광장로5길 25-1 (광장동) 2층,음식,비알코올 ,카페,127.103262209716,37.5498456798256,서울특별시 광진구 광장로5 길 25 1
멕맥집 건대점,서울특별시 광진구 아차산로33길 42 (화양동) 2층,음식,서양식,경양식,127.070798596862,37.542124957332,서울특별시 광진구 아차산로33 길 42
백프로다리살로만치킨,서울특별시 광진구 구의로 67 (구의동) 1층,음식,기타 간이,치킨,127.090340512679,37.5440521889013,서울특별시 광진구 구의로 67
능동김밥,서울특별시 광진구 능동로32길 51 (능동) 1층,음식,기타 간이,김밥/만두/분식,127.081375083423,37.5544349759403,서울특별시 광진구 능동로32 길 51
특별한호두와플,서울특별시 광진구 능동로 169-1 (화양동) 1층,음식,비알코올 ,카페,127.073207415339,37.5459012720688,서울특별시 광진구 능동로 169 1
구시아푸드마켓,서울특별시 광진구 능동로 120 (화양동),음식,한식,백반/한정식,127.074705250918,37.5391641414382,서울특별시 광진구 능동로 120
제주도야지갈비찜,서울특별시 광진구 광나루로 369 (군자동),음식,한식,백반/한정식,127.07103693168,37.5484522110591,서울특별시 광진구 광나루로 369
광장동밀도,서울특별시 광진구 광나루로 619 (광장동) 1층,음식,기타 간이,빵/도넛,127.09662381139,37.54100981342,서울특별시 광진구 광나루로 619
요거트퍼플 구의점,서울특별시 광진구 구의로 70 (구의동) 1층,음식,기타 간이,피자,127.090667340912,37.5441628325073,서울특별시 광진구 구의로 70
부대사랑,서울특별시 광진구 능동로16길 57 (화양동) 2층,음식,한식,백반/한정식,127.076122269481,37.5453744730257,서울특별시 광진구 능동로16 길 57
쥐스트랙,서울특별시 광진구 천호대로 693 (구의동) 1층,음식,서양식,경양식,127.091832825946,37.549767336018,서울특별시 광진구 천호대로 693
아차산횟집,서울특별시 광진구 자양로45길 34 (구의동),음식,한식,횟집,127.091049528974,37.5527618102511,서울특별시 광진구 자양로45 길 34
컴포즈커피건대양꼬치 거리점,서울특별시 광진구 동일로18길 62 (자양동) 1층,음식,비알코올 ,카페,127.066039645647,37.5389968068445,서울특별시 광진구 동일로18 길 62
맛닭꼬군자점,서울특별시 광진구 능동로36길 25 (능동) 1층,음식,기타 간이,치킨,127.080552000335,37.5560234281244,서울특별시 광진구 능동로36 길 25
기영이숯불두마리치킨광진 자양점,서울특별시 광진구 동일로10길 49 (자양동) 1층,음식,기타 간이,치킨,127.064293742487,37.5374511976182,서울특별시 광진구 동일로10 길 49
플러스82 건대점,서울특별시 광진구 동일로30길 16 (화양동) 1층,음식,비알코올 ,카페,127.068072424844,37.5475007688257,서울특별시 광진구 동일로30 길 16
행운,서울특별시 광진구 뚝섬로 513 (자양동) 1층,음식,기타 간이,그 외 기타 간이 음식점,127.067393407585,37.5356916346523,서울특별시 광진구 뚝섬로 513
육회바른연어 구의역점,서울특별시 광진구 자양로18길 32 (구의동) 1층,음식,한식,소고기 구이/찜,127.085280239264,37.5377237505024,서울특별시 광진구 자양로18 길 32
롯데리아건대입구역점,서울특별시 광진구 아차산로 215 (화양동) 1층,음식,기타 간이,버거,127.06756245229,37.5411983964287,서울특별시 광진구 아차산로 215
호제케이크,서울특별시 광진구 아차산로57길 22 (구의동) 1층,음식,기타 간이,빵/도넛,127.088471223826,37.5395775627997,서울특별시 광진구 아차산로57 길 22
두껍상회,서울특별시 광진구 자양로50길 33-1 (구의동) 1층,음식,한식,백반/한정식,127.09413242804,37.5523890401511,서울특별시 광진구 자양로50 길 33 1
일오삼,서울특별시 광진구 자양로15길 108 (자양동) 1층,음식,한식,백반/한정식,127.0779323151,37.5343957826965,서울특별시 광진구 자양로15 길 108
블렌디드,서울특별시 광진구 면목로 59 (중곡동) 1층,음식,비알코올 ,카페,127.077410710302,37.5592787446522,서울특별시 광진구 면목로 59
가정식뷔페,서울특별시 광진구 구의로16길 89 (구의동) 1층,음식,구내식당·뷔페,뷔페,127.09437520332,37.5416773902076,서울특별시 광진구 구의로16 길 89
궁전노래주점,서울특별시 광진구 능동로 380 (중곡동),음식,주점,요리 주점,127.082955393878,37.5630883285473,서울특별시 광진구 능동로 380
현미푸드,서울특별시 광진구 동일로68길 38 (중곡동) 1층,음식,한식,백반/한정식,127.077793255413,37.562219153714,서울특별시 광진구 동일로68 길 38
마마향양갈비,서울특별시 광진구 동일로18길 17 (자양동),음식,한식,돼지고기 구이/찜,127.063878199855,37.5399167855726,서울특별시 광진구 동일로18 길 17
호랑도,서울특별시 광진구 동일로24길 53 (화양동) 1층,음식,한식,백반/한정식,127.067955076057,37.5432919351271,서울특별시 광진구 동일로24 길 53
군자주민,서울특별시 광진구 천호대로112길 28 (능동) 1층,음식,한식,백반/한정식,127.080880716856,37.5550618638066,서울특별시 광진구 천호대로112 길 28
올림픽북단점빽다방,서울특별시 광진구 아차산로 480 (구의동),음식,비알코올 ,카페,127.095227420104,37.5404494800009,서울특별시 광진구 아차산로 480
룽쟝족발덮밥,서울특별시 광진구 아차산로32길 20 (자양동) 1층,음식,중식,중국집,127.0680625657,37.5392020097997,서울특별시 광진구 아차산로32 길 20
광장포차,서울특별시 광진구 광나루로 379 (군자동) 1층,음식,주점,요리 주점,127.072068794106,37.5482891250191,서울특별시 광진구 광나루로 379
엠브이피자,서울특별시 광진구 능동로16길 35 (화양동) 1층,음식,기타 간이,피자,127.07501725912,37.5450504541434,서울특별시 광진구 능동로16 길 35
바나바나,서울특별시 광진구 동일로20길 72 (자양동) 1층,음식,기타 간이,피자,127.067438907323,37.5402152746584,서울특별시 광진구 동일로20 길 72
보시엘드파리과자점,서울특별시 광진구 광나루로 516 (구의동) 1층,음식,기타 간이,빵/도넛,127.086610662379,37.5446090806674,서울특별시 광진구 광나루로 516
그릴드패티,서울특별시 광진구 면목로 25 (군자동) 1층,음식,기타 간이,피자,127.075872631456,37.5564284098084,서울특별시 광진구 면목로 25
도리앤도리스,서울특별시 광진구 아차산로 200 (자양동) 3층,음식,비알코올 ,카페,127.065651952175,37.5410481373377,서울특별시 광진구 아차산로 200
술통,서울특별시 광진구 자양로13길 62 (자양동) 1층,음식,한식,백반/한정식,127.081185877388,37.5338895201966,서울특별시 광진구 자양로13 길 62
드라마,서울특별시 광진구 면목로 142-1 (중곡동) 1층,음식,주점,생맥주 전문,127.081481162219,37.5660773609665,서울특별시 광진구 면목로 142 1
냉면정복,서울특별시 광진구 천호대로125길 5 (중곡동) 1층,음식,한식,냉면/밀면,127.087221680545,37.5548227186124,서울특별시 광진구 천호대로125 길 5
장강,서울특별시 광진구 광나루로56길 85 (구의동) 1층,음식,중식,중국집,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56 길 85
장인석닭한마리,서울특별시 광진구 자양로43길 49-6 (중곡동) 1층,음식,한식,닭/오리고기 구이/찜,127.089816245497,37.5527342887098,서울특별시 광진구 자양로43 길 49 6
고기싸롱 아차산역점,서울특별시 광진구 용마산로 10 (중곡동) 1층,음식,한식,돼지고기 구이/찜,127.088821085239,37.5545287151446,서울특별시 광진구 용마산로 10
광나루한우정육식당,서울특별시 광진구 아차산로78길 162 (광장동) 1층,음식,한식,백반/한정식,127.108804014238,37.5482477209321,서울특별시 광진구 아차산로78 길 162
