상호,주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
경기정보통신,서울특별시 광진구 광나루로56길 85 (구의동) 6층,소매,가전·통신 소매,핸드폰 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
테크노문구,서울특별시 광진구 광나루로56길 85 (구의동) 6층,소매,섬유·의복·신발 소매,가방 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
만물상회,서울특별시 광진구 아차산로29길 38 (화양동),소매,기타 생활용품 소매,주방/가정용품 소매업,127.068972534236,37.5424619839931,서울특별시 광진구 아차산로29길 38
제일,서울특별시 광진구 자양로43길 77 (중곡동),수리·개인,이용·미용,미용실,127.089564021115,37.5539307420672,서울특별시 광진구 자양로43길 77
신앙촌상회,서울특별시 광진구 능동로44길 37 (중곡동) 1층,소매,종합 소매,그 외 기타 종합 소매업,127.083691101383,37.5603188085842,서울특별시 광진구 능동로44길 37
옥천미니슈퍼,서울특별시 광진구 동일로80길 24 (중곡동),소매,종합 소매,슈퍼마켓,127.081081034947,37.5700839122283,서울특별시 광진구 동일로80길 24
월드디자인,서울특별시 광진구 면목로17길 9 (중곡동) 1층,과학·기술,인쇄·제품제작,명함/간판/광고물 제작,127.082696576973,37.5703487698387,서울특별시 광진구 면목로17길 9
디웍스,서울특별시 광진구 광나루로56길 85 (구의동) 8층,소매,가전·통신 소매,컴퓨터/소프트웨어 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
아르보Arbo,서울특별시 광진구 자양로32길 83 (구의동) 1층,과학·기술,전문 디자인,패션/섬유/기타 전문 디자인업,127.089808587777,37.544057100491,서울특별시 광진구 자양로32길 83
세음기획,서울특별시 광진구 자양로43길 42 (구의동),소매,식물 소매,꽃집,127.090429747256,37.5525407851166,서울특별시 광진구 자양로43길 42
자매찜나라,서울특별시 광진구 능동로35길 36 (군자동) 1층,음식,한식,백반/한정식,127.077185837727,37.557321709761,서울특별시 광진구 능동로35길 36
더블유,서울특별시 광진구 아차산로33길 16-10 (화양동),음식,주점,생맥주 전문,127.070527021937,37.5412127579062,서울특별시 광진구 아차산로33길 16-10
삼성공인중개사사무소,서울특별시 광진구 자양로18길 33 (구의동) 1층,부동산,부동산 서비스,부동산 중개/대리업,127.085356247595,37.537985644646,서울특별시 광진구 자양로18길 33
건홍,서울특별시 광진구 능동로 90 (자양동) 6층,소매,섬유·의복·신발 소매,남성 의류 소매업,127.070902015585,37.53835036397,서울특별시 광진구 능동로 90
명가순대국,서울특별시 광진구 광나루로 621 (광장동) 1층,음식,한식,국/탕/찌개류,127.096785370232,37.5407497437712,서울특별시 광진구 광나루로 621
바쿠둘,서울특별시 광진구 능동로 335 (중곡동),소매,오락용품 소매,자전거 소매업,127.080541890638,37.5596095276816,서울특별시 광진구 능동로 335
아라,서울특별시 광진구 긴고랑로 48 (중곡동) 1층,예술·스포츠,유원지·오락,노래방,127.08141311458,37.5624005519479,서울특별시 광진구 긴고랑로 48
하루헤어뜰,서울특별시 광진구 뚝섬로57길 56 (자양동) 1층,수리·개인,이용·미용,미용실,127.082394672759,37.5340430875006,서울특별시 광진구 뚝섬로57길 56
차꽃핀차나무요가,서울특별시 광진구 능동로 391 (중곡동) 3층,교육,기타 교육,요가/필라테스 학원,127.08306597899,37.5642245093455,서울특별시 광진구 능동로 391
아이닉스네비게이션,서울특별시 광진구 긴고랑로 13-2 (중곡동),소매,자동차 부품 소매,자동차 부품 소매업,127.078089507172,37.5638974183237,서울특별시 광진구 긴고랑로 13-2
이마트24자양,서울특별시 광진구 자양로13길 47 (자양동) 1층,소매,종합 소매,편의점,127.081872807444,37.5341561683059,서울특별시 광진구 자양로13길 47
씨티인테리어,서울특별시 광진구 아차산로36길 35 (자양동),과학·기술,전문 디자인,인테리어 디자인업,127.074086174836,37.5370688474876,서울특별시 광진구 아차산로36길 35
금산홍삼,서울특별시 광진구 뚝섬로49길 44 (자양동) 1층,소매,식료품 소매,건강보조식품 소매업,127.079928954874,37.5339698394649,서울특별시 광진구 뚝섬로49길 44
더서울치과,서울특별시 광진구 광나루로 508 (구의동) 2층,보건의료,의원,치과의원,127.085952065314,37.5447932053786,서울특별시 광진구 광나루로 508
이화건축자재,서울특별시 광진구 능동로13길 66 (화양동) 1층,소매,철물·건설자재 소매,철물/공구 소매업,127.069398029148,37.5446458819862,서울특별시 광진구 능동로13길 66
악쓰는하마,서울특별시 광진구 동일로22길 104 (화양동) 4층,예술·스포츠,유원지·오락,노래방,127.069785958588,37.5407473861764,서울특별시 광진구 동일로22길 104
코트다이브,서울특별시 광진구 천호대로 716 (구의동) 5층,소매,의약·화장품 소매,화장품 소매업,127.093582954254,37.5482309744981,서울특별시 광진구 천호대로 716
서울장여관,서울특별시 광진구 긴고랑로 90 (중곡동),숙박,일반 숙박,여관/모텔,127.085388090133,37.5603860298383,서울특별시 광진구 긴고랑로 90
하나공인중개사무소,서울특별시 광진구 뚝섬로52라길 49 (자양동),부동산,부동산 서비스,부동산 중개/대리업,127.081457079644,37.5293052660654,서울특별시 광진구 뚝섬로52라길 49
나비캣고양이강아지서울,서울특별시 광진구 자양로 180 (구의동) 1층,소매,애완동물·용품 소매,애완동물/애완용품 소매업,127.084858803349,37.5435052435137,서울특별시 광진구 자양로 180
광진컴퓨터,서울특별시 광진구 군자로 29 (화양동) 1층,수리·개인,컴퓨터 수리,컴퓨터/노트북/프린터 수리업,127.070390094404,37.5458611046972,서울특별시 광진구 군자로 29
태명종합건설,서울특별시 광진구 아차산로61길 14 (구의동),시설관리·임대,청소·방제,건축물 일반 청소업,127.091528446873,37.5394119010913,서울특별시 광진구 아차산로61길 14
도화종합개발,서울특별시 광진구 용마산로24길 14 (중곡동) 지층,시설관리·임대,청소·방제,건축물 일반 청소업,127.087582183873,37.5651695584947,서울특별시 광진구 용마산로24길 14
딜리,서울특별시 광진구 뚝섬로25길 8 (자양동) 1층,소매,섬유·의복·신발 소매,여성 의류 소매업,127.065279017131,37.5364768539604,서울특별시 광진구 뚝섬로25길 8
파리바게뜨카페뚝섬유원지점,서울특별시 광진구 능동로 18 (자양동),음식,기타 간이,빵/도넛,127.067860902597,37.5326767997548,서울특별시 광진구 능동로 18
고은화장품,서울특별시 광진구 구의로 68 (구의동) 1층,소매,의약·화장품 소매,화장품 소매업,127.090636021717,37.5439463387091,서울특별시 광진구 구의로 68
바르미샤브샤브N칼국수,서울특별시 광진구 아차산로 471 (구의동) 3층,음식,한식,국수/칼국수,127.094084636403,37.5404407185141,서울특별시 광진구 아차산로 471
김가네김밥동서울,서울특별시 광진구 강변역로4길 10 (구의동),음식,기타 간이,김밥/만두/분식,127.093388186348,37.5353444204635,서울특별시 광진구 강변역로4길 10
제스,서울특별시 광진구 광나루로 426 (화양동) 1층,소매,모터사이클 소매,모터사이클 및 부품 소매업,127.076647424572,37.5459192115698,서울특별시 광진구 광나루로 426
본스치킨자양,서울특별시 광진구 뚝섬로 484 (자양동),음식,기타 간이,치킨,127.063991699278,37.5362684259788,서울특별시 광진구 뚝섬로 484
연지민물매운탕,서울특별시 광진구 자양번영로 56 (자양동),음식,한식,해산물 구이/찜,127.076313564179,37.5344552166272,서울특별시 광진구 자양번영로 56
네네치킨,서울특별시 광진구 광나루로 521 (구의동) 1층,음식,기타 간이,치킨,127.087430528671,37.5451200089152,서울특별시 광진구 광나루로 521
오븐에빠진닭,서울특별시 광진구 강변역로4길 10 (구의동),음식,기타 간이,치킨,127.093388186348,37.5353444204635,서울특별시 광진구 강변역로4길 10
앤의원,서울특별시 광진구 능동로 296 (능동) 6층,보건의료,의원,피부/비뇨기과 의원,127.079216483764,37.556022030914,서울특별시 광진구 능동로 296
김은미장,서울특별시 광진구 광나루로 582 (구의동),수리·개인,이용·미용,미용실,127.09336181983,37.5431293197634,서울특별시 광진구 광나루로 582
중앙공인중개사사무소,서울특별시 광진구 동일로18길 32 (자양동),부동산,부동산 서비스,부동산 중개/대리업,127.064528530146,37.5394894345283,서울특별시 광진구 동일로18길 32
미림원,서울특별시 광진구 아차산로57길 14 (구의동),소매,기타 상품 소매,그 외 기타 상품 전문 소매업,127.088386301738,37.5391173701644,서울특별시 광진구 아차산로57길 14
신세계공인중개사사무소,서울특별시 광진구 능동로38길 17 (중곡동) 1층,부동산,부동산 서비스,부동산 중개/대리업,127.080816111515,37.5575572695459,서울특별시 광진구 능동로38길 17
웰빙공인중개사사무소,서울특별시 광진구 아차산로25길 47 (화양동),부동산,부동산 서비스,부동산 중개/대리업,127.067409822033,37.5434588298066,서울특별시 광진구 아차산로25길 47
아름다운약속,서울특별시 광진구 자양로43길 90 (중곡동),수리·개인,이용·미용,미용실,127.089500422212,37.5545069242508,서울특별시 광진구 자양로43길 90
미래솔한의원,서울특별시 광진구 능동로 111 (화양동) 5층,보건의료,의원,한의원,127.070835091269,37.5410079404983,서울특별시 광진구 능동로 111
황실짜장,서울특별시 광진구 강변역로4길 10 (구의동),음식,중식,중국집,127.093388186348,37.5353444204635,서울특별시 광진구 강변역로4길 10
김재선피부과의원,서울특별시 광진구 자양로 48 (자양동) 3층,보건의료,의원,피부/비뇨기과 의원,127.085799022347,37.5323034253047,서울특별시 광진구 자양로 48
준동물병원,서울특별시 광진구 뚝섬로 541 (자양동) 1층,과학·기술,수의,동물병원,127.070345197386,37.5348949513078,서울특별시 광진구 뚝섬로 541
호남식품,서울특별시 광진구 뚝섬로30길 13 (자양동),소매,식료품 소매,건어물/젓갈 소매업,127.066309970775,37.5354668208618,서울특별시 광진구 뚝섬로30길 13
신일인테리어,서울특별시 광진구 영화사로3나길 10 (중곡동),과학·기술,전문 디자인,인테리어 디자인업,127.094360148756,37.5578871988552,서울특별시 광진구 영화사로3나길 10
하나로싱크,서울특별시 광진구 능동로 333-1 (중곡동),소매,가구 소매,가구 소매업,127.080475314058,37.5595008832372,서울특별시 광진구 능동로 333-1
용범이네인계동껍데기건대,서울특별시 광진구 아차산로29길 12 (화양동) 1층,음식,한식,돼지고기 구이/찜,127.068419680583,37.5414214146299,서울특별시 광진구 아차산로29길 12
병천순대,서울특별시 광진구 뚝섬로59길 63 (자양동) 1층,음식,한식,국/탕/찌개류,127.083122230795,37.5346884865085,서울특별시 광진구 뚝섬로59길 63
사틴헤어살롱,서울특별시 광진구 광나루로56길 85 (구의동),수리·개인,이용·미용,미용실,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
현대마트,서울특별시 광진구 긴고랑로35길 16 (중곡동),소매,종합 소매,슈퍼마켓,127.088488354387,37.5595449979602,서울특별시 광진구 긴고랑로35길 16
건대족발,서울특별시 광진구 아차산로29길 52 (화양동) 1층,음식,한식,족발/보쌈,127.069349625716,37.5430776714676,서울특별시 광진구 아차산로29길 52
엘가,서울특별시 광진구 긴고랑로36길 26 (중곡동) 1층,수리·개인,기타 가정용품 수리,가죽/가방/신발 수선업,127.089832783941,37.5578884267829,서울특별시 광진구 긴고랑로36길 26
씨유광진,서울특별시 광진구 아차산로73길 48 (광장동) 1층,소매,종합 소매,편의점,127.102416932736,37.5467216150677,서울특별시 광진구 아차산로73길 48
